Race,Age.Group,Year.of.diagnosis,Sex,Count
3,0,26,0,4
3,0,26,1,2
3,0,26,2,2
3,0,27,0,1
3,0,27,1,0
3,0,27,2,1
3,0,28,0,1
3,0,28,1,0
3,0,28,2,1
3,0,29,0,1
3,0,29,1,1
3,0,29,2,0
3,0,30,0,1
3,0,30,1,1
3,0,30,2,0
3,0,31,0,4
3,0,31,1,1
3,0,31,2,3
3,0,32,0,3
3,0,32,1,2
3,0,32,2,1
3,0,33,0,3
3,0,33,1,2
3,0,33,2,1
3,0,34,0,2
3,0,34,1,2
3,0,34,2,0
3,0,35,0,3
3,0,35,1,3
3,0,35,2,0
3,0,36,0,1
3,0,36,1,1
3,0,36,2,0
3,0,37,0,3
3,0,37,1,2
3,0,37,2,1
3,0,38,0,8
3,0,38,1,5
3,0,38,2,3
3,0,39,0,4
3,0,39,1,2
3,0,39,2,2
3,0,40,0,1
3,0,40,1,1
3,0,40,2,0
3,0,41,0,1
3,0,41,1,0
3,0,41,2,1
3,0,42,0,3
3,0,42,1,2
3,0,42,2,1
3,0,43,0,2
3,0,43,1,0
3,0,43,2,2
3,0,44,0,4
3,0,44,1,4
3,0,44,2,0
3,0,45,0,1
3,0,45,1,0
3,0,45,2,1
3,1,0,0,585
3,1,0,1,331
3,1,0,2,254
3,1,1,0,7
3,1,1,1,5
3,1,1,2,2
3,1,2,0,9
3,1,2,1,7
3,1,2,2,2
3,1,3,0,6
3,1,3,1,3
3,1,3,2,3
3,1,4,0,5
3,1,4,1,3
3,1,4,2,2
3,1,5,0,7
3,1,5,1,4
3,1,5,2,3
3,1,6,0,11
3,1,6,1,6
3,1,6,2,5
3,1,7,0,6
3,1,7,1,4
3,1,7,2,2
3,1,8,0,5
3,1,8,1,3
3,1,8,2,2
3,1,9,0,5
3,1,9,1,3
3,1,9,2,2
3,1,10,0,15
3,1,10,1,5
3,1,10,2,10
3,1,11,0,12
3,1,11,1,3
3,1,11,2,9
3,1,12,0,11
3,1,12,1,8
3,1,12,2,3
3,1,13,0,13
3,1,13,1,6
3,1,13,2,7
3,1,14,0,12
3,1,14,1,8
3,1,14,2,4
3,1,15,0,13
3,1,15,1,10
3,1,15,2,3
3,1,16,0,17
3,1,16,1,10
3,1,16,2,7
3,1,17,0,8
3,1,17,1,5
3,1,17,2,3
3,1,18,0,12
3,1,18,1,5
3,1,18,2,7
3,1,19,0,14
3,1,19,1,9
3,1,19,2,5
3,1,20,0,14
3,1,20,1,8
3,1,20,2,6
3,1,21,0,12
3,1,21,1,10
3,1,21,2,2
3,1,22,0,18
3,1,22,1,11
3,1,22,2,7
3,1,23,0,14
3,1,23,1,8
3,1,23,2,6
3,1,24,0,15
3,1,24,1,9
3,1,24,2,6
3,1,25,0,16
3,1,25,1,9
3,1,25,2,7
3,1,26,0,8
3,1,26,1,6
3,1,26,2,2
3,1,27,0,13
3,1,27,1,10
3,1,27,2,3
3,1,28,0,11
3,1,28,1,7
3,1,28,2,4
3,1,29,0,12
3,1,29,1,6
3,1,29,2,6
3,1,30,0,15
3,1,30,1,6
3,1,30,2,9
3,1,31,0,16
3,1,31,1,11
3,1,31,2,5
3,1,32,0,12
3,1,32,1,6
3,1,32,2,6
3,1,33,0,15
3,1,33,1,10
3,1,33,2,5
3,1,34,0,14
3,1,34,1,10
3,1,34,2,4
3,1,35,0,13
3,1,35,1,5
3,1,35,2,8
3,1,36,0,14
3,1,36,1,8
3,1,36,2,6
3,1,37,0,17
3,1,37,1,13
3,1,37,2,4
3,1,38,0,16
3,1,38,1,8
3,1,38,2,8
3,1,39,0,21
3,1,39,1,10
3,1,39,2,11
3,1,40,0,24
3,1,40,1,11
3,1,40,2,13
3,1,41,0,16
3,1,41,1,11
3,1,41,2,5
3,1,42,0,20
3,1,42,1,4
3,1,42,2,16
3,1,43,0,20
3,1,43,1,12
3,1,43,2,8
3,1,44,0,21
3,1,44,1,12
3,1,44,2,9
3,1,45,0,10
3,1,45,1,3
3,1,45,2,7
3,2,0,0,350
3,2,0,1,186
3,2,0,2,164
3,2,1,0,3
3,2,1,1,0
3,2,1,2,3
3,2,2,0,6
3,2,2,1,4
3,2,2,2,2
3,2,3,0,4
3,2,3,1,1
3,2,3,2,3
3,2,4,0,3
3,2,4,1,2
3,2,4,2,1
3,2,5,0,1
3,2,5,1,1
3,2,5,2,0
3,2,6,0,4
3,2,6,1,1
3,2,6,2,3
3,2,7,0,3
3,2,7,1,2
3,2,7,2,1
3,2,8,0,4
3,2,8,1,1
3,2,8,2,3
3,2,9,0,4
3,2,9,1,2
3,2,9,2,2
3,2,10,0,8
3,2,10,1,5
3,2,10,2,3
3,2,11,0,8
3,2,11,1,4
3,2,11,2,4
3,2,12,0,6
3,2,12,1,2
3,2,12,2,4
3,2,13,0,6
3,2,13,1,4
3,2,13,2,2
3,2,14,0,10
3,2,14,1,7
3,2,14,2,3
3,2,15,0,11
3,2,15,1,5
3,2,15,2,6
3,2,16,0,11
3,2,16,1,5
3,2,16,2,6
3,2,17,0,8
3,2,17,1,3
3,2,17,2,5
3,2,18,0,5
3,2,18,1,3
3,2,18,2,2
3,2,19,0,12
3,2,19,1,6
3,2,19,2,6
3,2,20,0,4
3,2,20,1,2
3,2,20,2,2
3,2,21,0,8
3,2,21,1,7
3,2,21,2,1
3,2,22,0,7
3,2,22,1,4
3,2,22,2,3
3,2,23,0,7
3,2,23,1,4
3,2,23,2,3
3,2,24,0,6
3,2,24,1,4
3,2,24,2,2
3,2,25,0,7
3,2,25,1,2
3,2,25,2,5
3,2,26,0,8
3,2,26,1,4
3,2,26,2,4
3,2,27,0,7
3,2,27,1,4
3,2,27,2,3
3,2,28,0,11
3,2,28,1,6
3,2,28,2,5
3,2,29,0,8
3,2,29,1,6
3,2,29,2,2
3,2,30,0,9
3,2,30,1,2
3,2,30,2,7
3,2,31,0,9
3,2,31,1,5
3,2,31,2,4
3,2,32,0,10
3,2,32,1,3
3,2,32,2,7
3,2,33,0,9
3,2,33,1,4
3,2,33,2,5
3,2,34,0,13
3,2,34,1,4
3,2,34,2,9
3,2,35,0,7
3,2,35,1,4
3,2,35,2,3
3,2,36,0,14
3,2,36,1,7
3,2,36,2,7
3,2,37,0,4
3,2,37,1,3
3,2,37,2,1
3,2,38,0,7
3,2,38,1,6
3,2,38,2,1
3,2,39,0,10
3,2,39,1,7
3,2,39,2,3
3,2,40,0,9
3,2,40,1,6
3,2,40,2,3
3,2,41,0,10
3,2,41,1,5
3,2,41,2,5
3,2,42,0,12
3,2,42,1,5
3,2,42,2,7
3,2,43,0,9
3,2,43,1,6
3,2,43,2,3
3,2,44,0,17
3,2,44,1,9
3,2,44,2,8
3,2,45,0,11
3,2,45,1,9
3,2,45,2,2
3,3,0,0,235
3,3,0,1,141
3,3,0,2,94
3,3,1,0,1
3,3,1,1,0
3,3,1,2,1
3,3,2,0,2
3,3,2,1,1
3,3,2,2,1
3,3,3,0,3
3,3,3,1,1
3,3,3,2,2
3,3,4,0,2
3,3,4,1,1
3,3,4,2,1
3,3,5,0,3
3,3,5,1,2
3,3,5,2,1
3,3,6,0,3
3,3,6,1,1
3,3,6,2,2
3,3,7,0,3
3,3,7,1,2
3,3,7,2,1
3,3,8,0,6
3,3,8,1,2
3,3,8,2,4
3,3,9,0,2
3,3,9,1,0
3,3,9,2,2
3,3,10,0,4
3,3,10,1,2
3,3,10,2,2
3,3,11,0,4
3,3,11,1,4
3,3,11,2,0
3,3,12,0,3
3,3,12,1,0
3,3,12,2,3
3,3,13,0,6
3,3,13,1,5
3,3,13,2,1
3,3,14,0,4
3,3,14,1,4
3,3,14,2,0
3,3,15,0,1
3,3,15,1,0
3,3,15,2,1
3,3,16,0,2
3,3,16,1,2
3,3,16,2,0
3,3,17,0,2
3,3,17,1,1
3,3,17,2,1
3,3,18,0,4
3,3,18,1,2
3,3,18,2,2
3,3,19,0,5
3,3,19,1,3
3,3,19,2,2
3,3,20,0,1
3,3,20,1,1
3,3,20,2,0
3,3,21,0,2
3,3,21,1,0
3,3,21,2,2
3,3,22,0,9
3,3,22,1,5
3,3,22,2,4
3,3,23,0,7
3,3,23,1,5
3,3,23,2,2
3,3,24,0,8
3,3,24,1,7
3,3,24,2,1
3,3,25,0,6
3,3,25,1,5
3,3,25,2,1
3,3,26,0,1
3,3,26,1,1
3,3,26,2,0
3,3,27,0,8
3,3,27,1,7
3,3,27,2,1
3,3,28,0,5
3,3,28,1,4
3,3,28,2,1
3,3,29,0,5
3,3,29,1,3
3,3,29,2,2
3,3,30,0,5
3,3,30,1,3
3,3,30,2,2
3,3,31,0,7
3,3,31,1,5
3,3,31,2,2
3,3,32,0,7
3,3,32,1,3
3,3,32,2,4
3,3,33,0,6
3,3,33,1,4
3,3,33,2,2
3,3,34,0,7
3,3,34,1,3
3,3,34,2,4
3,3,35,0,7
3,3,35,1,5
3,3,35,2,2
3,3,36,0,5
3,3,36,1,3
3,3,36,2,2
3,3,37,0,9
3,3,37,1,2
3,3,37,2,7
3,3,38,0,9
3,3,38,1,5
3,3,38,2,4
3,3,39,0,7
3,3,39,1,5
3,3,39,2,2
3,3,40,0,8
3,3,40,1,5
3,3,40,2,3
3,3,41,0,15
3,3,41,1,9
3,3,41,2,6
3,3,42,0,11
3,3,42,1,8
3,3,42,2,3
3,3,43,0,6
3,3,43,1,2
3,3,43,2,4
3,3,44,0,10
3,3,44,1,4
3,3,44,2,6
3,3,45,0,4
3,3,45,1,4
3,3,45,2,0
3,4,0,0,232
3,4,0,1,141
3,4,0,2,91
3,4,1,0,0
3,4,1,1,0
3,4,1,2,0
3,4,2,0,2
3,4,2,1,1
3,4,2,2,1
3,4,3,0,3
3,4,3,1,3
3,4,3,2,0
3,4,4,0,1
3,4,4,1,1
3,4,4,2,0
3,4,5,0,1
3,4,5,1,1
3,4,5,2,0
3,4,6,0,1
3,4,6,1,1
3,4,6,2,0
3,4,7,0,6
3,4,7,1,5
3,4,7,2,1
3,4,8,0,2
3,4,8,1,1
3,4,8,2,1
3,4,9,0,4
3,4,9,1,2
3,4,9,2,2
3,4,10,0,2
3,4,10,1,2
3,4,10,2,0
3,4,11,0,4
3,4,11,1,2
3,4,11,2,2
3,4,12,0,3
3,4,12,1,3
3,4,12,2,0
3,4,13,0,4
3,4,13,1,3
3,4,13,2,1
3,4,14,0,6
3,4,14,1,4
3,4,14,2,2
3,4,15,0,5
3,4,15,1,2
3,4,15,2,3
3,4,16,0,2
3,4,16,1,2
3,4,16,2,0
3,4,17,0,5
3,4,17,1,2
3,4,17,2,3
3,4,18,0,5
3,4,18,1,2
3,4,18,2,3
3,4,19,0,4
3,4,19,1,2
3,4,19,2,2
3,4,20,0,6
3,4,20,1,4
3,4,20,2,2
3,4,21,0,2
3,4,21,1,2
3,4,21,2,0
3,4,22,0,8
3,4,22,1,6
3,4,22,2,2
3,4,23,0,1
3,4,23,1,0
3,4,23,2,1
3,4,24,0,7
3,4,24,1,3
3,4,24,2,4
3,4,25,0,6
3,4,25,1,5
3,4,25,2,1
3,4,26,0,6
3,4,26,1,3
3,4,26,2,3
3,4,27,0,7
3,4,27,1,2
3,4,27,2,5
3,4,28,0,6
3,4,28,1,4
3,4,28,2,2
3,4,29,0,5
3,4,29,1,3
3,4,29,2,2
3,4,30,0,2
3,4,30,1,1
3,4,30,2,1
3,4,31,0,11
3,4,31,1,6
3,4,31,2,5
3,4,32,0,7
3,4,32,1,5
3,4,32,2,2
3,4,33,0,12
3,4,33,1,8
3,4,33,2,4
3,4,34,0,6
3,4,34,1,3
3,4,34,2,3
3,4,35,0,5
3,4,35,1,2
3,4,35,2,3
3,4,36,0,5
3,4,36,1,2
3,4,36,2,3
3,4,37,0,6
3,4,37,1,4
3,4,37,2,2
3,4,38,0,6
3,4,38,1,3
3,4,38,2,3
3,4,39,0,11
3,4,39,1,8
3,4,39,2,3
3,4,40,0,7
3,4,40,1,4
3,4,40,2,3
3,4,41,0,10
3,4,41,1,3
3,4,41,2,7
3,4,42,0,9
3,4,42,1,4
3,4,42,2,5
3,4,43,0,6
3,4,43,1,5
3,4,43,2,1
3,4,44,0,8
3,4,44,1,6
3,4,44,2,2
3,4,45,0,7
3,4,45,1,6
3,4,45,2,1
3,5,0,0,220
3,5,0,1,128
3,5,0,2,92
3,5,1,0,3
3,5,1,1,1
3,5,1,2,2
3,5,2,0,3
3,5,2,1,0
3,5,2,2,3
3,5,3,0,1
3,5,3,1,1
3,5,3,2,0
3,5,4,0,3
3,5,4,1,2
3,5,4,2,1
3,5,5,0,2
3,5,5,1,2
3,5,5,2,0
3,5,6,0,3
3,5,6,1,1
3,5,6,2,2
3,5,7,0,2
3,5,7,1,1
3,5,7,2,1
3,5,8,0,6
3,5,8,1,5
3,5,8,2,1
3,5,9,0,5
3,5,9,1,4
3,5,9,2,1
3,5,10,0,0
3,5,10,1,0
3,5,10,2,0
3,5,11,0,3
3,5,11,1,1
3,5,11,2,2
3,5,12,0,2
3,5,12,1,1
3,5,12,2,1
3,5,13,0,0
3,5,13,1,0
3,5,13,2,0
3,5,14,0,3
3,5,14,1,3
3,5,14,2,0
3,5,15,0,6
3,5,15,1,4
3,5,15,2,2
3,5,16,0,3
3,5,16,1,1
3,5,16,2,2
3,5,17,0,4
3,5,17,1,2
3,5,17,2,2
3,5,18,0,9
3,5,18,1,3
3,5,18,2,6
3,5,19,0,3
3,5,19,1,2
3,5,19,2,1
3,5,20,0,2
3,5,20,1,2
3,5,20,2,0
3,5,21,0,10
3,5,21,1,7
3,5,21,2,3
3,5,22,0,3
3,5,22,1,2
3,5,22,2,1
3,5,23,0,3
3,5,23,1,1
3,5,23,2,2
3,5,24,0,4
3,5,24,1,2
3,5,24,2,2
3,5,25,0,3
3,5,25,1,3
3,5,25,2,0
3,5,26,0,4
3,5,26,1,2
3,5,26,2,2
3,5,27,0,5
3,5,27,1,4
3,5,27,2,1
3,5,28,0,7
3,5,28,1,4
3,5,28,2,3
3,5,29,0,4
3,5,29,1,3
3,5,29,2,1
3,5,30,0,6
3,5,30,1,3
3,5,30,2,3
3,5,31,0,7
3,5,31,1,2
3,5,31,2,5
3,5,32,0,5
3,5,32,1,4
3,5,32,2,1
3,5,33,0,5
3,5,33,1,1
3,5,33,2,4
3,5,34,0,7
3,5,34,1,5
3,5,34,2,2
3,5,35,0,7
3,5,35,1,3
3,5,35,2,4
3,5,36,0,8
3,5,36,1,3
3,5,36,2,5
3,5,37,0,14
3,5,37,1,8
3,5,37,2,6
3,5,38,0,3
3,5,38,1,3
3,5,38,2,0
3,5,39,0,5
3,5,39,1,4
3,5,39,2,1
3,5,40,0,3
3,5,40,1,3
3,5,40,2,0
3,5,41,0,7
3,5,41,1,4
3,5,41,2,3
3,5,42,0,11
3,5,42,1,5
3,5,42,2,6
3,5,43,0,8
3,5,43,1,4
3,5,43,2,4
3,5,44,0,9
3,5,44,1,6
3,5,44,2,3
3,5,45,0,9
3,5,45,1,6
3,5,45,2,3
3,6,0,0,240
3,6,0,1,140
3,6,0,2,100
3,6,1,0,2
3,6,1,1,2
3,6,1,2,0
3,6,2,0,3
3,6,2,1,2
3,6,2,2,1
3,6,3,0,0
3,6,3,1,0
3,6,3,2,0
3,6,4,0,2
3,6,4,1,2
3,6,4,2,0
3,6,5,0,2
3,6,5,1,1
3,6,5,2,1
3,6,6,0,4
3,6,6,1,2
3,6,6,2,2
3,6,7,0,3
3,6,7,1,1
3,6,7,2,2
3,6,8,0,7
3,6,8,1,5
3,6,8,2,2
3,6,9,0,1
3,6,9,1,1
3,6,9,2,0
3,6,10,0,5
3,6,10,1,2
3,6,10,2,3
3,6,11,0,6
3,6,11,1,4
3,6,11,2,2
3,6,12,0,2
3,6,12,1,1
3,6,12,2,1
3,6,13,0,3
3,6,13,1,2
3,6,13,2,1
3,6,14,0,1
3,6,14,1,0
3,6,14,2,1
3,6,15,0,4
3,6,15,1,3
3,6,15,2,1
3,6,16,0,3
3,6,16,1,3
3,6,16,2,0
3,6,17,0,3
3,6,17,1,1
3,6,17,2,2
3,6,18,0,10
3,6,18,1,6
3,6,18,2,4
3,6,19,0,4
3,6,19,1,2
3,6,19,2,2
3,6,20,0,8
3,6,20,1,2
3,6,20,2,6
3,6,21,0,5
3,6,21,1,3
3,6,21,2,2
3,6,22,0,3
3,6,22,1,3
3,6,22,2,0
3,6,23,0,6
3,6,23,1,5
3,6,23,2,1
3,6,24,0,5
3,6,24,1,3
3,6,24,2,2
3,6,25,0,10
3,6,25,1,6
3,6,25,2,4
3,6,26,0,3
3,6,26,1,2
3,6,26,2,1
3,6,27,0,6
3,6,27,1,3
3,6,27,2,3
3,6,28,0,3
3,6,28,1,2
3,6,28,2,1
3,6,29,0,7
3,6,29,1,4
3,6,29,2,3
3,6,30,0,3
3,6,30,1,2
3,6,30,2,1
3,6,31,0,3
3,6,31,1,3
3,6,31,2,0
3,6,32,0,9
3,6,32,1,5
3,6,32,2,4
3,6,33,0,8
3,6,33,1,3
3,6,33,2,5
3,6,34,0,9
3,6,34,1,5
3,6,34,2,4
3,6,35,0,3
3,6,35,1,2
3,6,35,2,1
3,6,36,0,5
3,6,36,1,4
3,6,36,2,1
3,6,37,0,6
3,6,37,1,3
3,6,37,2,3
3,6,38,0,0
3,6,38,1,0
3,6,38,2,0
3,6,39,0,10
3,6,39,1,6
3,6,39,2,4
3,6,40,0,12
3,6,40,1,7
3,6,40,2,5
3,6,41,0,9
3,6,41,1,5
3,6,41,2,4
3,6,42,0,12
3,6,42,1,5
3,6,42,2,7
3,6,43,0,16
3,6,43,1,11
3,6,43,2,5
3,6,44,0,5
3,6,44,1,3
3,6,44,2,2
3,6,45,0,9
3,6,45,1,3
3,6,45,2,6
3,7,0,0,273
3,7,0,1,149
3,7,0,2,124
3,7,1,0,3
3,7,1,1,0
3,7,1,2,3
3,7,2,0,3
3,7,2,1,1
3,7,2,2,2
3,7,3,0,3
3,7,3,1,0
3,7,3,2,3
3,7,4,0,3
3,7,4,1,3
3,7,4,2,0
3,7,5,0,5
3,7,5,1,3
3,7,5,2,2
3,7,6,0,2
3,7,6,1,1
3,7,6,2,1
3,7,7,0,2
3,7,7,1,0
3,7,7,2,2
3,7,8,0,4
3,7,8,1,2
3,7,8,2,2
3,7,9,0,2
3,7,9,1,1
3,7,9,2,1
3,7,10,0,5
3,7,10,1,2
3,7,10,2,3
3,7,11,0,2
3,7,11,1,1
3,7,11,2,1
3,7,12,0,5
3,7,12,1,4
3,7,12,2,1
3,7,13,0,2
3,7,13,1,0
3,7,13,2,2
3,7,14,0,4
3,7,14,1,2
3,7,14,2,2
3,7,15,0,6
3,7,15,1,3
3,7,15,2,3
3,7,16,0,7
3,7,16,1,4
3,7,16,2,3
3,7,17,0,1
3,7,17,1,1
3,7,17,2,0
3,7,18,0,3
3,7,18,1,2
3,7,18,2,1
3,7,19,0,6
3,7,19,1,5
3,7,19,2,1
3,7,20,0,6
3,7,20,1,3
3,7,20,2,3
3,7,21,0,9
3,7,21,1,4
3,7,21,2,5
3,7,22,0,4
3,7,22,1,1
3,7,22,2,3
3,7,23,0,3
3,7,23,1,2
3,7,23,2,1
3,7,24,0,5
3,7,24,1,5
3,7,24,2,0
3,7,25,0,4
3,7,25,1,2
3,7,25,2,2
3,7,26,0,13
3,7,26,1,8
3,7,26,2,5
3,7,27,0,6
3,7,27,1,3
3,7,27,2,3
3,7,28,0,8
3,7,28,1,5
3,7,28,2,3
3,7,29,0,7
3,7,29,1,4
3,7,29,2,3
3,7,30,0,7
3,7,30,1,4
3,7,30,2,3
3,7,31,0,6
3,7,31,1,4
3,7,31,2,2
3,7,32,0,6
3,7,32,1,5
3,7,32,2,1
3,7,33,0,6
3,7,33,1,5
3,7,33,2,1
3,7,34,0,6
3,7,34,1,4
3,7,34,2,2
3,7,35,0,10
3,7,35,1,2
3,7,35,2,8
3,7,36,0,8
3,7,36,1,5
3,7,36,2,3
3,7,37,0,9
3,7,37,1,7
3,7,37,2,2
3,7,38,0,15
3,7,38,1,9
3,7,38,2,6
3,7,39,0,10
3,7,39,1,1
3,7,39,2,9
3,7,40,0,5
3,7,40,1,3
3,7,40,2,2
3,7,41,0,11
3,7,41,1,9
3,7,41,2,2
3,7,42,0,17
3,7,42,1,5
3,7,42,2,12
3,7,43,0,10
3,7,43,1,4
3,7,43,2,6
3,7,44,0,6
3,7,44,1,5
3,7,44,2,1
3,7,45,0,8
3,7,45,1,5
3,7,45,2,3
3,8,0,0,349
3,8,0,1,210
3,8,0,2,139
3,8,1,0,4
3,8,1,1,3
3,8,1,2,1
3,8,2,0,3
3,8,2,1,3
3,8,2,2,0
3,8,3,0,2
3,8,3,1,2
3,8,3,2,0
3,8,4,0,5
3,8,4,1,2
3,8,4,2,3
3,8,5,0,3
3,8,5,1,1
3,8,5,2,2
3,8,6,0,3
3,8,6,1,3
3,8,6,2,0
3,8,7,0,3
3,8,7,1,1
3,8,7,2,2
3,8,8,0,3
3,8,8,1,2
3,8,8,2,1
3,8,9,0,3
3,8,9,1,2
3,8,9,2,1
3,8,10,0,10
3,8,10,1,6
3,8,10,2,4
3,8,11,0,4
3,8,11,1,2
3,8,11,2,2
3,8,12,0,5
3,8,12,1,4
3,8,12,2,1
3,8,13,0,4
3,8,13,1,2
3,8,13,2,2
3,8,14,0,5
3,8,14,1,3
3,8,14,2,2
3,8,15,0,5
3,8,15,1,3
3,8,15,2,2
3,8,16,0,5
3,8,16,1,3
3,8,16,2,2
3,8,17,0,5
3,8,17,1,4
3,8,17,2,1
3,8,18,0,6
3,8,18,1,4
3,8,18,2,2
3,8,19,0,4
3,8,19,1,3
3,8,19,2,1
3,8,20,0,10
3,8,20,1,6
3,8,20,2,4
3,8,21,0,6
3,8,21,1,4
3,8,21,2,2
3,8,22,0,8
3,8,22,1,3
3,8,22,2,5
3,8,23,0,5
3,8,23,1,2
3,8,23,2,3
3,8,24,0,7
3,8,24,1,4
3,8,24,2,3
3,8,25,0,10
3,8,25,1,7
3,8,25,2,3
3,8,26,0,11
3,8,26,1,7
3,8,26,2,4
3,8,27,0,9
3,8,27,1,7
3,8,27,2,2
3,8,28,0,8
3,8,28,1,5
3,8,28,2,3
3,8,29,0,8
3,8,29,1,7
3,8,29,2,1
3,8,30,0,9
3,8,30,1,6
3,8,30,2,3
3,8,31,0,10
3,8,31,1,7
3,8,31,2,3
3,8,32,0,9
3,8,32,1,6
3,8,32,2,3
3,8,33,0,5
3,8,33,1,4
3,8,33,2,1
3,8,34,0,16
3,8,34,1,9
3,8,34,2,7
3,8,35,0,13
3,8,35,1,5
3,8,35,2,8
3,8,36,0,19
3,8,36,1,9
3,8,36,2,10
3,8,37,0,10
3,8,37,1,4
3,8,37,2,6
3,8,38,0,9
3,8,38,1,4
3,8,38,2,5
3,8,39,0,7
3,8,39,1,5
3,8,39,2,2
3,8,40,0,12
3,8,40,1,7
3,8,40,2,5
3,8,41,0,17
3,8,41,1,9
3,8,41,2,8
3,8,42,0,10
3,8,42,1,6
3,8,42,2,4
3,8,43,0,11
3,8,43,1,5
3,8,43,2,6
3,8,44,0,11
3,8,44,1,7
3,8,44,2,4
3,8,45,0,17
3,8,45,1,12
3,8,45,2,5
3,9,0,0,336
3,9,0,1,190
3,9,0,2,146
3,9,1,0,1
3,9,1,1,0
3,9,1,2,1
3,9,2,0,3
3,9,2,1,2
3,9,2,2,1
3,9,3,0,2
3,9,3,1,0
3,9,3,2,2
3,9,4,0,2
3,9,4,1,2
3,9,4,2,0
3,9,5,0,1
3,9,5,1,0
3,9,5,2,1
3,9,6,0,3
3,9,6,1,2
3,9,6,2,1
3,9,7,0,3
3,9,7,1,2
3,9,7,2,1
3,9,8,0,5
3,9,8,1,5
3,9,8,2,0
3,9,9,0,3
3,9,9,1,3
3,9,9,2,0
3,9,10,0,1
3,9,10,1,0
3,9,10,2,1
3,9,11,0,3
3,9,11,1,3
3,9,11,2,0
3,9,12,0,5
3,9,12,1,4
3,9,12,2,1
3,9,13,0,2
3,9,13,1,2
3,9,13,2,0
3,9,14,0,3
3,9,14,1,1
3,9,14,2,2
3,9,15,0,8
3,9,15,1,4
3,9,15,2,4
3,9,16,0,8
3,9,16,1,4
3,9,16,2,4
3,9,17,0,10
3,9,17,1,7
3,9,17,2,3
3,9,18,0,5
3,9,18,1,2
3,9,18,2,3
3,9,19,0,8
3,9,19,1,3
3,9,19,2,5
3,9,20,0,11
3,9,20,1,8
3,9,20,2,3
3,9,21,0,9
3,9,21,1,6
3,9,21,2,3
3,9,22,0,2
3,9,22,1,0
3,9,22,2,2
3,9,23,0,6
3,9,23,1,3
3,9,23,2,3
3,9,24,0,5
3,9,24,1,4
3,9,24,2,1
3,9,25,0,9
3,9,25,1,6
3,9,25,2,3
3,9,26,0,6
3,9,26,1,4
3,9,26,2,2
3,9,27,0,7
3,9,27,1,5
3,9,27,2,2
3,9,28,0,7
3,9,28,1,2
3,9,28,2,5
3,9,29,0,14
3,9,29,1,4
3,9,29,2,10
3,9,30,0,7
3,9,30,1,5
3,9,30,2,2
3,9,31,0,14
3,9,31,1,7
3,9,31,2,7
3,9,32,0,8
3,9,32,1,7
3,9,32,2,1
3,9,33,0,6
3,9,33,1,3
3,9,33,2,3
3,9,34,0,11
3,9,34,1,5
3,9,34,2,6
3,9,35,0,14
3,9,35,1,9
3,9,35,2,5
3,9,36,0,11
3,9,36,1,4
3,9,36,2,7
3,9,37,0,17
3,9,37,1,9
3,9,37,2,8
3,9,38,0,16
3,9,38,1,7
3,9,38,2,9
3,9,39,0,11
3,9,39,1,9
3,9,39,2,2
3,9,40,0,13
3,9,40,1,9
3,9,40,2,4
3,9,41,0,13
3,9,41,1,2
3,9,41,2,11
3,9,42,0,10
3,9,42,1,6
3,9,42,2,4
3,9,43,0,9
3,9,43,1,3
3,9,43,2,6
3,9,44,0,4
3,9,44,1,1
3,9,44,2,3
3,9,45,0,20
3,9,45,1,16
3,9,45,2,4
3,10,0,0,424
3,10,0,1,225
3,10,0,2,199
3,10,1,0,0
3,10,1,1,0
3,10,1,2,0
3,10,2,0,5
3,10,2,1,3
3,10,2,2,2
3,10,3,0,4
3,10,3,1,1
3,10,3,2,3
3,10,4,0,2
3,10,4,1,2
3,10,4,2,0
3,10,5,0,5
3,10,5,1,3
3,10,5,2,2
3,10,6,0,4
3,10,6,1,2
3,10,6,2,2
3,10,7,0,4
3,10,7,1,2
3,10,7,2,2
3,10,8,0,3
3,10,8,1,1
3,10,8,2,2
3,10,9,0,5
3,10,9,1,1
3,10,9,2,4
3,10,10,0,4
3,10,10,1,3
3,10,10,2,1
3,10,11,0,6
3,10,11,1,1
3,10,11,2,5
3,10,12,0,5
3,10,12,1,5
3,10,12,2,0
3,10,13,0,3
3,10,13,1,1
3,10,13,2,2
3,10,14,0,9
3,10,14,1,3
3,10,14,2,6
3,10,15,0,6
3,10,15,1,4
3,10,15,2,2
3,10,16,0,3
3,10,16,1,2
3,10,16,2,1
3,10,17,0,6
3,10,17,1,5
3,10,17,2,1
3,10,18,0,9
3,10,18,1,3
3,10,18,2,6
3,10,19,0,5
3,10,19,1,2
3,10,19,2,3
3,10,20,0,11
3,10,20,1,3
3,10,20,2,8
3,10,21,0,13
3,10,21,1,6
3,10,21,2,7
3,10,22,0,5
3,10,22,1,3
3,10,22,2,2
3,10,23,0,5
3,10,23,1,2
3,10,23,2,3
3,10,24,0,7
3,10,24,1,3
3,10,24,2,4
3,10,25,0,14
3,10,25,1,9
3,10,25,2,5
3,10,26,0,16
3,10,26,1,8
3,10,26,2,8
3,10,27,0,12
3,10,27,1,6
3,10,27,2,6
3,10,28,0,8
3,10,28,1,6
3,10,28,2,2
3,10,29,0,10
3,10,29,1,7
3,10,29,2,3
3,10,30,0,9
3,10,30,1,4
3,10,30,2,5
3,10,31,0,14
3,10,31,1,7
